feature,importance,fold
union_subsector_id_nunique,8.25,3
N_union_transactions_count_x,8.25,2
union_purchase_amount_count_mean,8.25,1
merchants_avg_purchases_lag3_var,8.25,4
merchants_active_months_lag6_std,8.25,3
historica_merchants_numerical_2_median,8.25,4
new_purchase_amount_mean_std,8.25,2
hist_purchase_amount_var_mean,8.25,1
hist_installments_max_std,8.25,2
union_installments_var_std,8.0,2
union_authorized_flag_sum,8.0,4
union_purchase_date_average,8.0,1
new_purchase_amount_min_std,8.0,4
hist_installments_var_mean,8.0,1
union_merchants_numerical_1_median,8.0,4
new_merchants_numerical_2_min,8.0,4
hist_purchase_amount_max,8.0,3
hist_installments_max_std,8.0,1
union_subsector_id_nunique,8.0,2
Y_hist_auth_category_1_sum,8.0,3
union_installments_mean_mean,8.0,1
hist_category_1_sum,8.0,2
historica_merchants_city_id_nunique,8.0,2
Y_new_auth_purchase_date_uptonow,8.0,3
Y_union_auth_purchase_amount_sum,8.0,4
Y_union_auth_merchant_id_nunique,8.0,3
Y_new_auth_purchase_date_average,8.0,3
new_merchants_merchant_group_id_nunique,8.0,3
union_installments_min_std,8.0,1
new_category_1_sum,8.0,2
hist_installments_mean,8.0,1
N_hist_auth_month_lag_max,8.0,2
union_installments_std_mean,8.0,2
hist_installments_median_mean,7.75,3
union_installments_min_mean,7.75,4
union_installments_mean_mean,7.75,3
hist_purchase_amount_var_std,7.75,4
union_purchase_amount_count_mean,7.75,4
new_merchants_category_4_mean,7.75,2
hist_category_1_sum,7.75,1
union_purchase_amount_var_std,7.75,4
union_installments_var_mean,7.75,3
new_subsector_id_nunique,7.75,1
union_merchants_numerical_1_mean,7.75,2
first_active_month_weekday,7.75,1
score_numerical_nunique,7.75,4
hist_city_id_nunique,7.75,3
union_installments_std_std,7.75,1
feature_3,7.75,2
Y_union_auth_purchase_month_min,7.75,2
N_union_auth_purchase_amount_sum,7.75,2
N_union_auth_month_diff_mean,7.75,4
Y_hist_auth_month_lag_max,7.5,2
merchants_avg_purchases_lag12_max,7.5,3
merchants_avg_purchases_lag6_std,7.5,4
Y_union_hour_nunique,7.5,2
new_merchants_numerical_2_min,7.5,1
union_purchase_amount_mean,7.5,4
Y_new_auth_purchase_amount_std,7.5,2
Y_hist_auth_subsector_id_nunique,7.5,1
merchants_avg_sales_lag3_nunique,7.5,2
Y_union_auth_installments_std,7.5,4
Y_hist_auth_purchase_month_min,7.5,1
new_purchase_amount_max_std,7.5,2
new_transactions_count,7.5,4
new_installments_median_mean,7.5,2
N_hist_auth_month_lag_min,7.5,4
hist_installments_std_std,7.5,1
merchants_avg_purchases_lag12_mean,7.5,4
new_transactions_count,7.5,2
new_installments_mean_std,7.5,3
hist_category_1_sum,7.5,4
nan_count,7.5,1
Y_union_hour_nunique_x,7.25,2
Y_new_auth_category_1_mean,7.25,2
historica_merchants_numerical_1_median,7.25,4
union_installments_mean_std,7.25,4
union_merchants_category_2_mean,7.25,1
Y_hist_auth_installments_mean,7.25,4
hist_installments_mean_std,7.25,3
first_active_month_weekday,7.25,4
new_purchase_date_diff,7.25,1
Y_new_auth_category_1_mean,7.25,4
hist_installments_mean_std,7.25,1
union_installments_var_std,7.25,4
merchants_avg_purchases_lag3_max,7.25,3
union_installments_mean_mean,7.25,4
Y_union_auth_subsector_id_nunique,7.25,3
Y_union_auth_subsector_id_nunique,7.0,2
N_union_transactions_count_x,7.0,1
new_installments_std,7.0,1
union_purchase_date_min,7.0,3
union_merchants_numerical_2_mean,7.0,1
union_category_1_sum,7.0,3
historica_merchants_numerical_1_std,7.0,4
Y_union_auth_subsector_id_nunique,7.0,1
hist_purchase_amount_min_var,7.0,3
new_installments_max,7.0,4
hist_installments_skew_var,7.0,1
new_merchants_numerical_2_median,7.0,1
Y_hist_auth_state_id_nunique,7.0,2
new_merchants_numerical_2_std,7.0,2
union_merchant_category_id_nunique,7.0,1
merchants_avg_sales_lag12_max,7.0,1
N_hist_auth_merchant_id_nunique,7.0,4
union_installments_var_mean,7.0,1
union_installments_min_mean,7.0,2
N_hist_auth_purchase_month_min,7.0,3
new_purchase_amount_max_std,7.0,4
new_purchase_date_diff,7.0,3
union_subsector_id_nunique,7.0,4
hist_installments_mean_mean,7.0,1
union_merchants_numerical_2_mean,7.0,3
new_merchants_numerical_1_var,7.0,1
score_log6_min,7.0,2
hist_installments_mean_std,7.0,4
union_purchase_amount_std,7.0,1
hist_installments_max_std,7.0,4
merchants_active_months_lag12_var,6.75,4
Y_hist_auth_state_id_nunique,6.75,3
union_merchants_numerical_2_mean,6.75,4
hist_installments_median_mean,6.75,1
Y_hist_auth_purchase_month_max,6.75,3
union_category_1_sum,6.75,1
new_installments_max_mean,6.75,1
Y_union_auth_category_1_nunique,6.75,2
N_hist_auth_installments_max,6.75,2
union_merchants_numerical_1_max,6.75,4
score_numerical_var,6.75,1
Y_union_auth_purchase_month_min,6.75,3
union_installments_var_mean,6.75,4
merchants_avg_purchases_lag6_mean,6.75,4
N_union_transactions_count,6.75,1
Y_new_auth_category_1_mean,6.75,3
merchants_avg_sales_lag12_nunique,6.75,1
union_purchase_amount_min_var,6.75,2
union_merchants_numerical_1_max,6.75,2
N_union_transactions_count,6.75,2
Y_union_auth_purchase_date_min,6.75,4
N_union_auth_purchase_amount_std,6.75,2
merchants_avg_purchases_lag12_std,6.75,1
N_union_auth_purchase_date_uptonow,6.5,4
N_hist_auth_purchase_month_max,6.5,3
merchants_avg_sales_lag6_max,6.5,3
historica_merchants_state_id_nunique,6.5,3
hist_purchase_amount_std,6.5,2
N_hist_auth_purchase_month_min,6.5,1
Y_hist_auth_category_1_sum,6.5,1
union_purchase_amount_std,6.5,4
N_union_auth_installments_sum,6.5,1
N_union_auth_purchase_amount_sum,6.5,1
merchants_avg_sales_lag3_max,6.5,3
union_city_id_nunique,6.5,3
Y_hist_auth_category_1_sum,6.5,4
new_merchant_id_nunique,6.5,1
hist_installments_median_std,6.5,2
new_merchants_numerical_2_mean,6.5,1
new_transactions_count,6.5,3
new_installments_mean_mean,6.5,3
new_installments_min_std,6.5,3
N_union_auth_purchase_amount_min,6.5,2
score_log12_std,6.5,4
hist_installments_skew_var,6.5,3
Y_new_auth_purchase_date_uptonow,6.5,4
Y_hist_auth_category_1_sum,6.5,2
union_merchants_numerical_1_max,6.5,1
union_installments_std,6.5,3
merchants_avg_sales_lag6_nunique,6.5,2
Y_union_auth_category_1_sum,6.5,3
new_purchase_amount_mean_std,6.5,1
Y_hist_auth_purchase_month_min,6.5,3
union_installments_std_mean,6.25,4
merchants_avg_sales_lag6_max,6.25,2
merchants_avg_purchases_lag6_max,6.25,3
union_installments_median_mean,6.25,1
merchants_avg_sales_lag6_nunique,6.25,1
hist_transactions_count,6.25,4
hist_city_id_nunique,6.25,1
hist_installments_var_mean,6.25,4
hist_installments_var_mean,6.25,2
hist_installments_mean_mean,6.25,4
Y_union_hour_nunique_x,6.25,1
hist_purchase_amount_max,6.25,1
merchants_avg_sales_lag3_nunique,6.25,4
hist_installments_median_mean,6.25,2
union_hour_nunique_x,6.25,4
N_union_auth_purchase_date_uptonow,6.25,2
Y_union_hour_nunique,6.25,1
new_installments_max,6.25,2
score_log3_min,6.25,4
new_merchants_numerical_2_max,6.25,4
historica_merchants_numerical_2_mean,6.25,1
N_hist_auth_purchase_date_diff,6.25,3
Y_hist_auth_subsector_id_nunique,6.25,4
union_category_1_sum,6.25,4
new_merchants_category_2_mean,6.25,4
union_hour_nunique,6.0,2
union_installments_count_skew,6.0,3
union_installments_median_std,6.0,4
new_category_1_nunique,6.0,2
new_merchants_numerical_1_var,6.0,4
N_hist_auth_installments_min,6.0,1
hist_purchase_month_min,6.0,1
Y_union_auth_purchase_month_min,6.0,1
merchants_avg_sales_lag3_max,6.0,2
new_merchants_state_id_nunique,6.0,1
union_purchase_amount_count_var,6.0,3
union_installments_std_std,6.0,4
new_purchase_amount_max_std,6.0,1
Y_new_auth_purchase_amount_mean,6.0,4
merchants_avg_sales_lag6_std,6.0,4
N_union_auth_month_diff_std,6.0,3
new_city_id_nunique,6.0,4
union_installments_max_var,6.0,3
new_merchants_numerical_2_var,6.0,4
hist_purchase_amount_var_mean,6.0,4
new_purchase_amount_median_std,6.0,4
union_weekofyear_nunique_y,6.0,1
Y_hist_auth_merchant_category_id_nunique,6.0,4
hist_state_id_nunique,6.0,3
new_installments_sum,6.0,2
hist_month_lag_max,6.0,4
N_hist_auth_category_1_nunique,6.0,2
new_installments_std_mean,6.0,4
new_merchants_numerical_1_var,6.0,3
union_merchants_numerical_2_mean,6.0,2
new_installments_max_mean,6.0,4
N_union_auth_month_diff_std,6.0,4
new_merchants_category_4_mean,6.0,4
union_state_id_nunique,6.0,1
union_installments_std,5.75,2
score_log3_min,5.75,1
hist_subsector_id_nunique,5.75,2
union_purchase_amount_var_mean,5.75,4
score_numerical_max,5.75,3
union_installments_min_std,5.75,4
new_city_id_nunique,5.75,2
new_merchants_category_4_mean,5.75,1
new_merchants_numerical_2_var,5.75,3
new_merchants_merchant_group_id_nunique,5.75,1
Y_hist_auth_city_id_nunique,5.75,1
union_state_id_nunique,5.75,3
Y_hist_auth_month_lag_max,5.75,3
Y_union_hour_nunique,5.75,3
N_union_auth_month_lag_mean,5.75,2
Y_union_auth_merchant_category_id_nunique,5.75,2
mean_feature_2,5.75,1
union_purchase_amount_max,5.75,1
hist_subsector_id_nunique,5.75,4
N_union_auth_purchase_amount_sum,5.75,3
union_month_lag_max,5.75,1
new_state_id_nunique,5.5,2
merchants_avg_purchases_lag6_var,5.5,1
hist_city_id_nunique,5.5,4
N_hist_auth_city_id_nunique,5.5,1
merchants_avg_sales_lag12_nunique,5.5,4
N_union_auth_category_1_mean,5.5,3
hist_purchase_amount_max,5.5,4
Y_hist_auth_category_2_nunique,5.5,4
score_numerical_max,5.5,2
union_subsector_id_nunique,5.5,1
new_purchase_amount_mean_std,5.5,4
score_numerical_var,5.5,2
merchants_active_months_lag6_std,5.5,4
merchants_active_months_lag6_std,5.5,1
historica_merchants_numerical_2_mean,5.5,4
new_installments_var_mean,5.5,3
union_purchase_amount_min_var,5.5,4
score_log6_min,5.5,4
Y_union_auth_merchant_category_id_nunique,5.5,1
Y_union_auth_merchant_category_id_nunique,5.5,4
Y_new_auth_category_1_mean,5.5,1
Y_union_auth_state_id_nunique,5.5,3
score_log12_min,5.5,4
score_log6_min,5.5,1
union_installments_mean_mean,5.5,2
union_purchase_amount_count_var,5.25,1
hist_month_lag_max,5.25,2
hist_state_id_nunique,5.25,2
union_purchase_amount_max,5.25,2
hist_purchase_month_min,5.25,2
N_union_transactions_count,5.25,4
union_merchants_numerical_1_var,5.25,3
union_hour_nunique,5.25,1
union_state_id_nunique,5.25,2
merchants_avg_purchases_lag6_max,5.25,4
Y_new_auth_purchase_amount_min,5.25,2
union_merchants_numerical_1_std,5.25,4
union_purchase_amount_min_var,5.25,1
score_log12_min,5.25,1
feature_3,5.25,3
N_union_auth_purchase_amount_std,5.25,3
hist_installments_median_mean,5.25,4
new_merchants_category_2_mean,5.25,1
N_union_auth_purchase_amount_min,5.25,3
hist_purchase_amount_min_var,5.25,2
Y_union_auth_merchant_id_nunique,5.25,1
hist_installments_skew_var,5.25,2
N_union_auth_month_lag_std,5.25,3
new_merchants_numerical_1_var,5.25,2
hist_installments_min_mean,5.0,2
Y_union_auth_purchase_month_min,5.0,4
Y_union_auth_category_1_sum,5.0,4
merchants_active_months_lag6_std,5.0,2
Y_union_auth_state_id_nunique,5.0,4
merchants_avg_sales_lag3_nunique,5.0,1
new_installments_median_mean,5.0,1
new_installments_std,5.0,4
hist_purchase_amount_count_var,5.0,2
N_hist_auth_installments_max,5.0,3
Y_hist_auth_state_id_nunique,5.0,1
merchants_avg_purchases_lag12_std,5.0,4
new_transactions_count,5.0,1
merchants_active_months_lag6_skew,5.0,3
Y_hist_auth_purchase_month_min,5.0,2
hist_purchase_amount_min_var,5.0,1
Y_union_auth_subsector_id_nunique,5.0,4
Y_union_auth_category_1_sum,5.0,2
N_hist_auth_installments_max,5.0,4
Y_hist_auth_city_id_nunique,5.0,4
score_log6_std,5.0,1
new_installments_std_mean,4.75,1
new_merchant_id_nunique,4.75,4
new_installments_sum,4.75,4
mean_feature_1,4.75,4
Y_hist_auth_installments_max,4.75,3
merchants_avg_purchases_lag3_max,4.75,2
merchants_avg_sales_lag12_nunique,4.75,2
Y_union_auth_installments_std,4.75,2
hist_purchase_amount_var_mean,4.75,2
Y_union_auth_purchase_date_min,4.75,1
new_installments_min_mean,4.75,1
N_union_auth_installments_std,4.75,3
new_purchase_amount_median_var,4.75,1
new_purchase_amount_std_std,4.75,1
hist_installments_mean_var,4.75,2
first_active_month_year,4.75,4
mean_feature_1,4.75,1
union_installments_skew_var,4.75,4
merchants_avg_sales_lag6_max,4.75,4
N_hist_auth_purchase_month_max,4.75,4
merchants_avg_sales_lag12_nunique,4.75,3
merchants_active_months_lag12_var,4.75,2
Y_hist_auth_installments_min,4.75,4
merchants_avg_purchases_lag12_var,4.75,3
union_merchants_numerical_1_min,4.75,3
Y_union_auth_purchase_date_min,4.75,2
new_merchants_category_2_mean,4.75,2
hist_installments_std,4.75,1
merchants_avg_purchases_lag12_max,4.75,2
N_hist_auth_purchase_month_max,4.75,2
union_month_lag_max,4.75,2
union_merchant_category_id_nunique,4.75,2
Y_new_auth_purchase_amount_std,4.75,3
N_union_weekofyear_nunique,4.75,4
new_state_id_nunique,4.75,1
N_hist_auth_purchase_month_min,4.5,2
N_union_auth_purchase_amount_std,4.5,1
Y_new_auth_purchase_date_average,4.5,4
feature_3,4.5,1
N_hist_auth_month_lag_max,4.5,4
Y_new_auth_purchase_date_min,4.5,3
Y_hist_auth_category_3_nunique,4.5,1
union_merchants_transactions_count,4.5,4
score_numerical_min,4.5,3
score_log12_min,4.5,2
Y_union_auth_purchase_date_min,4.5,3
union_weekofyear_nunique_y,4.5,3
new_merchants_state_id_nunique,4.5,3
new_merchants_numerical_2_var,4.5,1
union_installments_median_std,4.5,2
N_hist_auth_category_3_nunique,4.5,2
union_installments_std,4.5,1
union_weekend_nunique_x,4.5,1
Y_new_auth_purchase_month_mean,4.5,4
union_hour_nunique_y,4.5,1
union_purchase_date_min,4.5,2
Y_new_auth_month_diff_mean,4.5,1
new_installments_mean_std,4.5,2
union_hour_nunique,4.5,4
new_category_1_nunique,4.5,1
Y_union_auth_merchant_category_id_nunique,4.25,3
N_hist_auth_month_diff_max,4.25,2
new_subsector_id_nunique,4.25,4
merchants_avg_purchases_lag6_max,4.25,2
hist_state_id_nunique,4.25,1
new_purchase_amount_count_std,4.25,2
hist_purchase_amount_count_var,4.25,4
new_city_id_nunique,4.25,3
new_purchase_amount_std_std,4.25,2
historica_merchants_numerical_2_max,4.25,3
new_purchase_date_diff,4.25,4
new_installments_median_mean,4.25,3
Y_new_auth_purchase_amount_mean,4.25,2
N_union_auth_month_lag_mean,4.25,3
new_merchants_category_2_mean,4.25,3
new_installments_var_mean,4.25,2
union_city_id_nunique,4.25,2
new_category_1_nunique,4.25,4
union_installments_std_var,4.25,2
union_installments_std,4.25,4
union_state_id_nunique,4.25,4
Y_union_auth_category_1_nunique,4.25,1
hist_purchase_amount_std,4.25,1
union_installments_skew_var,4.25,1
hist_installments_count_skew,4.25,2
hist_purchase_amount_std,4.25,4
hist_city_id_nunique,4.25,2
union_dayofweek_nunique_y,4.25,2
new_merchants_category_4_sum,4.25,1
union_installments_max_var,4.25,1
Y_new_auth_purchase_amount_sum,4.25,3
Y_new_auth_purchase_date_average,4.25,2
hist_installments_count_skew,4.25,3
Y_hist_auth_month_lag_max,4.25,4
mean_feature_2,4.25,3
N_union_auth_purchase_amount_min,4.25,1
Y_new_auth_purchase_amount_std,4.25,4
union_installments_std_var,4.25,3
Y_new_auth_purchase_amount_mean,4.0,1
new_category_2_nunique,4.0,3
Y_new_auth_purchase_date_min,4.0,1
new_installments_median_mean,4.0,4
N_union_auth_installments_std,4.0,2
score_numerical_max,4.0,1
hist_installments_skew_var,4.0,4
historica_merchants_state_id_nunique,4.0,2
union_month_lag_var,4.0,4
new_merchants_category_4_sum,4.0,3
new_installments_var_std,4.0,3
mean_feature_2,4.0,2
new_installments_mean_mean,4.0,4
union_weekofyear_nunique_y,4.0,2
historica_merchants_numerical_2_mean,4.0,2
N_hist_auth_installments_max,4.0,1
Y_new_auth_month_diff_mean,4.0,3
N_hist_auth_category_2_nunique,4.0,4
new_purchase_amount_mean_var,4.0,2
N_union_auth_installments_sum,4.0,2
N_union_auth_month_diff_std,4.0,2
union_installments_median_mean,4.0,4
N_hist_auth_installments_min,4.0,2
new_installments_mean_mean,4.0,2
new_purchase_amount_std_std,4.0,3
N_hist_auth_category_3_nunique,4.0,3
union_dayofweek_nunique,4.0,1
hist_transactions_count,4.0,1
Y_union_auth_merchant_id_nunique,4.0,4
Y_union_auth_city_id_nunique,4.0,2
hist_month_lag_max,4.0,3
union_city_id_nunique,4.0,4
new_installments_min_mean,4.0,3
new_installments_var_mean,4.0,1
hist_category_2_nunique,4.0,2
N_union_auth_installments_sum,4.0,4
N_union_weekofyear_nunique,4.0,3
Y_hist_auth_category_2_nunique,4.0,1
merchants_active_months_lag12_min,3.75,4
mean_feature_1,3.75,3
Y_hist_auth_category_1_nunique,3.75,3
merchants_avg_sales_lag3_max,3.75,1
union_merchants_city_id_nunique,3.75,4
union_purchase_amount_count_var,3.75,2
union_city_id_nunique,3.75,1
Y_union_auth_state_id_nunique,3.75,2
N_hist_auth_category_1_nunique,3.75,3
N_hist_auth_category_2_nunique,3.75,3
union_hour_nunique_y,3.75,4
N_union_auth_purchase_date_uptonow,3.75,1
N_union_auth_month_lag_mean,3.75,4
hist_installments_min_var,3.75,3
merchants_active_months_lag12_var,3.75,3
union_purchase_month_max,3.75,1
N_union_auth_purchase_month_mean,3.75,3
N_union_auth_purchase_amount_max,3.75,2
N_union_auth_category_1_sum,3.75,3
N_hist_auth_purchase_month_max,3.75,1
Y_union_auth_month_diff_min,3.75,1
hist_category_2_nunique,3.75,3
union_purchase_amount_var_var,3.75,3
merchants_avg_purchases_lag6_var,3.75,2
merchants_transactions_count,3.75,3
new_installments_count_mean,3.75,3
union_merchants_transactions_count,3.75,1
merchants_avg_sales_lag6_nunique,3.75,4
score_numerical_var,3.5,4
union_purchase_amount_count_var,3.5,4
Y_new_auth_purchase_month_std,3.5,3
merchants_active_months_lag12_nunique,3.5,1
union_installments_min,3.5,3
mean_feature_1,3.5,2
union_installments_mean_var,3.5,3
Y_union_hour_nunique_x,3.5,4
union_installments_count_skew,3.5,2
union_category_2_nunique,3.5,4
union_hour_nunique_y,3.5,3
N_union_auth_purchase_amount_sum,3.5,4
merchants_avg_purchases_lag3_max,3.5,1
mean_feature_2,3.5,4
score_numerical_min,3.5,1
Y_union_auth_category_1_sum,3.5,1
N_union_weekofyear_nunique,3.5,2
merchants_avg_sales_lag6_max,3.5,1
union_installments_skew_var,3.5,2
N_hist_auth_category_2_nunique,3.5,2
hist_installments_min,3.5,1
Y_new_auth_purchase_amount_sum,3.5,1
Y_hist_auth_category_2_nunique,3.5,2
hist_purchase_amount_min_var,3.5,4
Y_new_auth_purchase_date_max,3.5,2
new_purchase_amount_var_std,3.5,2
Y_new_auth_purchase_month_std,3.25,1
hist_installments_std_var,3.25,4
N_hist_auth_category_1_nunique,3.25,1
hist_purchase_month_min,3.25,4
union_purchase_month_max,3.25,3
hist_purchase_amount_median_var,3.25,1
hist_purchase_month_max,3.25,2
Y_hist_auth_category_3_nunique,3.25,4
union_weekend_nunique,3.25,3
union_installments_count_skew,3.25,4
hist_installments_count_skew,3.25,1
N_union_auth_purchase_month_std,3.25,2
Y_new_auth_purchase_amount_min,3.25,1
Y_union_auth_state_id_nunique,3.25,1
N_union_auth_purchase_amount_mean,3.25,1
N_union_auth_category_1_sum,3.25,4
N_hist_auth_installments_min,3.25,3
merchants_avg_sales_lag3_max,3.25,4
N_hist_auth_category_1_nunique,3.25,4
Y_union_auth_city_id_nunique,3.25,3
N_union_auth_purchase_month_std,3.25,3
union_dayofweek_nunique_x,3.25,1
N_union_auth_purchase_date_uptonow,3.25,3
N_union_auth_purchase_month_mean,3.25,1
merchants_avg_sales_lag3_var,3.25,4
new_merchant_id_nunique,3.25,2
new_purchase_amount_var_std,3.25,3
union_installments_median_mean,3.25,2
hist_installments_max_var,3.25,1
new_purchase_amount_mean_var,3.25,4
new_installments_median_std,3.25,3
Y_hist_auth_state_id_nunique,3.25,4
merchants_avg_purchases_lag6_max,3.25,1
Y_union_auth_purchase_date_diff,3.25,2
union_merchant_id_nunique,3.25,2
historica_merchants_numerical_2_max,3.25,1
Y_hist_auth_purchase_month_min,3.25,4
Y_new_auth_month_diff_mean,3.25,2
new_installments_std_std,3.0,3
Y_new_auth_purchase_month_min,3.0,3
Y_hist_auth_purchase_date_diff,3.0,2
Y_hist_auth_month_diff_min,3.0,2
merchants_avg_purchases_lag6_var,3.0,3
Y_union_auth_city_id_nunique,3.0,1
Y_union_auth_city_id_nunique,3.0,4
hist_month_lag_var,3.0,4
Y_new_auth_purchase_amount_std,3.0,1
N_hist_auth_purchase_date_diff,3.0,1
Y_union_hour_nunique,3.0,4
new_category_2_nunique,3.0,4
Y_hist_auth_purchase_month_max,3.0,1
Y_new_auth_purchase_month_std,3.0,2
Y_hist_auth_category_2_nunique,3.0,3
hist_installments_mean_var,3.0,4
merchants_active_months_lag6_skew,3.0,1
hist_state_id_nunique,3.0,4
hist_installments_median_var,3.0,4
new_installments_count_mean,3.0,2
N_hist_auth_purchase_date_diff,3.0,2
hist_purchase_month_max,3.0,4
union_installments_mean_var,3.0,1
N_hist_auth_month_diff_min,3.0,3
union_month_diff_min,3.0,1
union_installments_std_var,3.0,1
N_hist_auth_purchase_month_min,3.0,4
union_purchase_amount_max,3.0,4
new_purchase_amount_count_std,3.0,1
hist_installments_std_var,3.0,1
merchants_avg_purchases_lag3_max,3.0,4
N_hist_auth_month_diff_max,3.0,4
Y_union_auth_installments_min,3.0,4
merchants_active_months_lag6_mean,3.0,2
merchants_avg_purchases_lag12_max,3.0,4
Y_new_auth_purchase_month_min,2.75,2
N_hist_auth_category_2_nunique,2.75,1
union_dayofweek_nunique_y,2.75,3
hist_purchase_amount_var_var,2.75,3
Y_new_auth_purchase_amount_sum,2.75,4
Y_hist_auth_installments_min,2.75,3
Y_new_auth_purchase_amount_min,2.75,4
N_hist_auth_category_3_nunique,2.75,1
union_installments_min,2.75,2
hist_month_lag_var,2.75,2
union_merchant_id_nunique,2.75,3
union_category_3_nunique,2.75,3
new_merchants_category_4_sum,2.75,4
new_purchase_amount_mean_var,2.75,1
new_merchant_id_nunique,2.75,3
Y_new_auth_installments_min,2.75,2
hist_installments_mean_var,2.75,1
N_union_auth_purchase_amount_std,2.75,4
hist_installments_min,2.75,3
N_union_auth_installments_mean,2.75,3
N_union_auth_month_lag_std,2.75,4
new_purchase_amount_skew_std,2.75,3
Y_union_auth_installments_max,2.75,3
Y_new_auth_merchant_category_id_nunique,2.75,4
hist_month_lag_max,2.75,1
N_union_hour_nunique,2.75,3
N_union_auth_purchase_date_min,2.75,3
Y_hist_auth_installments_max,2.75,2
new_purchase_amount_skew_std,2.75,1
union_merchant_category_id_nunique,2.75,4
Y_new_auth_purchase_month_min,2.75,1
Y_hist_auth_purchase_date_diff,2.75,3
Y_hist_auth_installments_max,2.75,1
merchants_active_months_lag6_skew,2.75,2
historica_merchants_numerical_2_std,2.75,2
merchants_avg_purchases_lag12_var,2.75,2
Y_new_auth_purchase_date_max,2.75,3
historica_merchants_numerical_1_min,2.75,1
union_hour_nunique_y,2.75,2
Y_union_dayofweek_nunique_x,2.75,1
merchants_avg_sales_lag12_max,2.75,4
Y_hist_auth_month_lag_min,2.75,4
Y_new_auth_month_lag_std,2.75,3
new_installments_std_std,2.75,1
Y_union_dayofweek_nunique,2.75,1
merchants_active_months_lag6_skew,2.75,4
hist_installments_min,2.75,4
Y_hist_auth_installments_max,2.75,4
historica_merchants_numerical_1_var,2.75,3
new_installments_var_std,2.75,1
Y_union_auth_purchase_month_max,2.75,4
score_log3_var,2.5,3
score_log3_var,2.5,1
union_installments_min,2.5,1
Y_union_auth_purchase_date_diff,2.5,1
N_union_auth_purchase_month_mean,2.5,2
N_hist_auth_purchase_date_diff,2.5,4
union_category_2_nunique,2.5,1
hist_month_lag_var,2.5,3
N_union_auth_category_1_mean,2.5,2
score_log3_var,2.5,2
N_union_hour_nunique,2.5,1
union_dayofweek_nunique_y,2.5,4
Y_union_auth_merchant_id_nunique,2.5,2
Y_new_auth_purchase_amount_min,2.5,3
N_union_auth_category_1_sum,2.5,2
N_union_auth_month_lag_std,2.5,2
new_state_id_nunique,2.5,4
N_union_auth_merchant_id_nunique,2.5,3
N_hist_auth_month_diff_max,2.5,1
Y_new_auth_purchase_month_max,2.5,4
Y_hist_auth_purchase_month_max,2.5,2
union_dayofweek_nunique,2.5,2
union_weekofyear_nunique_y,2.5,4
new_merchants_merchant_group_id_nunique,2.5,4
N_union_auth_merchant_category_id_nunique,2.5,3
N_union_auth_purchase_amount_min,2.5,4
hist_installments_std_var,2.5,3
historica_merchants_numerical_1_var,2.5,1
Y_new_auth_installments_std,2.5,3
N_union_dayofweek_nunique,2.5,2
union_month_lag_max,2.5,4
Y_union_weekend_nunique,2.5,3
union_purchase_date_diff,2.5,2
new_purchase_amount_count_std,2.5,4
union_dayofweek_nunique,2.5,3
Y_union_auth_category_2_nunique,2.5,4
new_merchants_city_id_nunique,2.5,2
hist_purchase_amount_median_var,2.5,2
union_category_2_nunique,2.5,2
historica_merchants_numerical_2_min,2.5,3
union_month_lag_var,2.5,2
new_purchase_amount_skew_std,2.5,2
Y_new_auth_installments_mean,2.5,4
N_union_auth_month_lag_mean,2.5,1
new_merchants_category_4_sum,2.5,2
Y_hist_auth_purchase_date_diff,2.5,1
Y_new_auth_purchase_date_min,2.5,2
hist_category_2_nunique,2.5,4
new_merchants_city_id_nunique,2.5,3
new_month_diff_min,2.25,4
union_purchase_date_min,2.25,4
union_merchants_numerical_2_max,2.25,4
merchants_active_months_lag6_var,2.25,4
new_installments_var_std,2.25,2
merchants_avg_purchases_lag12_var,2.25,4
union_merchants_numerical_2_min,2.25,1
union_merchants_numerical_2_std,2.25,1
score_numerical_max,2.25,4
Y_hist_auth_purchase_month_max,2.25,4
new_purchase_amount_count_std,2.25,3
union_installments_count_skew,2.25,1
merchants_avg_sales_lag12_var,2.25,3
N_union_auth_installments_std,2.25,4
historica_merchants_numerical_2_std,2.25,4
new_purchase_amount_mean_var,2.25,3
union_weekend_nunique_x,2.25,2
Y_new_auth_purchase_month_max,2.25,3
hist_installments_count_skew,2.25,4
N_union_auth_transactions_count,2.25,3
Y_new_auth_month_diff_std,2.25,4
hist_category_3_nunique,2.25,4
union_installments_std_var,2.25,4
hist_purchase_month_max,2.25,3
hist_installments_max_var,2.25,2
union_purchase_amount_mean_var,2.25,3
union_installments_max,2.25,3
N_union_auth_installments_mean,2.25,4
Y_new_auth_month_lag_std,2.25,1
first_active_month_dayofweek,2.25,3
new_category_2_nunique,2.25,2
union_installments_min_var,2.25,3
Y_union_auth_month_diff_min,2.25,2
Y_hist_auth_category_1_nunique,2.25,2
union_installments_min,2.25,4
N_union_auth_subsector_id_nunique,2.25,1
union_purchase_month_max,2.25,2
Y_union_auth_category_2_nunique,2.25,1
historica_merchants_numerical_2_std,2.25,1
Y_hist_auth_category_3_nunique,2.25,3
union_purchase_amount_max_var,2.25,2
Y_hist_auth_month_diff_min,2.25,3
merchants_transactions_count,2.25,2
union_category_3_nunique,2.25,2
N_hist_auth_month_diff_max,2.25,3
merchants_avg_sales_lag6_var,2.25,1
historica_merchants_numerical_2_max,2.25,4
